year,month,cpi,inflation_rate,country_enc,month_sin,month_cos
2012,9,295.99,11.95,0,-1.0,-5.3846893227178126e-09
2005,12,85.17,-0.05,6,-7.1795860596832236e-09,1.0
1995,9,178.5,1.28,3,-1.0,-5.3846893227178126e-09
2004,5,250.99,-0.62,0,0.5000000025907099,-0.8660254022886916
2007,12,231.36,7.2,0,-7.1795860596832236e-09,1.0
2002,3,179.33,3.86,0,1.0,1.7948965149208059e-09
2013,6,143.86,9.84,4,3.5897930298416118e-09,-1.0
2002,10,194.27,10.17,4,-0.8660254067759328,0.4999999948185802
1990,1,145.99,0.65,0,0.499999999481858,0.8660254040835881
2007,10,214.2,4.27,6,-0.8660254067759328,0.4999999948185802
2022,8,262.01,6.76,1,-0.8660254013912434,-0.5000000041451357
1995,10,205.92,9.65,3,-0.8660254067759328,0.4999999948185802
2006,4,81.29,-0.69,5,0.8660254049810362,-0.49999999792743216
1993,2,196.02,7.98,0,0.8660254031861399,0.500000001036284
2003,11,164.81,4.69,3,-0.5000000056995618,0.8660254004937951
2019,4,283.18,4.77,6,0.8660254049810362,-0.49999999792743216
2009,1,196.98,6.52,2,0.499999999481858,0.8660254040835881
1997,10,235.06,0.2,1,-0.8660254067759328,0.4999999948185802
1991,10,204.29,3.82,2,-0.8660254067759328,0.4999999948185802
1993,8,299.32,10.46,7,-0.8660254013912434,-0.5000000041451357
1999,6,251.96,9.98,1,3.5897930298416118e-09,-1.0
2009,1,247.27,0.11,3,0.499999999481858,0.8660254040835881
2024,1,168.2,5.84,6,0.499999999481858,0.8660254040835881
1999,2,274.68,11.58,3,0.8660254031861399,0.500000001036284
2017,7,197.67,6.82,6,-0.49999999637300596,-0.8660254058784846
2004,2,184.68,1.61,5,0.8660254031861399,0.500000001036284
1990,3,198.79,-1.05,0,1.0,1.7948965149208059e-09
2011,12,238.18,5.38,0,-7.1795860596832236e-09,1.0
2016,11,53.51,0.6,1,-0.5000000056995618,0.8660254004937951
2018,9,195.89,11.5,2,-1.0,-5.3846893227178126e-09
2004,1,264.18,7.5,1,0.499999999481858,0.8660254040835881
1999,9,141.88,10.91,4,-1.0,-5.3846893227178126e-09
2009,6,99.06,8.65,2,3.5897930298416118e-09,-1.0
2011,9,79.3,7.78,4,-1.0,-5.3846893227178126e-09
1998,12,194.2,5.27,6,-7.1795860596832236e-09,1.0
2021,10,139.88,1.31,4,-0.8660254067759328,0.4999999948185802
2006,11,239.56,6.02,5,-0.5000000056995618,0.8660254004937951
2008,8,255.91,8.94,0,-0.8660254013912434,-0.5000000041451357
2016,7,274.45,2.21,0,-0.49999999637300596,-0.8660254058784846
2023,10,52.16,1.13,6,-0.8660254067759328,0.4999999948185802
1999,7,253.45,-0.58,2,-0.49999999637300596,-0.8660254058784846
2019,6,205.5,4.37,2,3.5897930298416118e-09,-1.0
2010,11,130.35,7.52,3,-0.5000000056995618,0.8660254004937951
2010,8,133.74,-1.67,7,-0.8660254013912434,-0.5000000041451357
2023,9,190.56,10.04,4,-1.0,-5.3846893227178126e-09
1998,8,51.22,5.29,6,-0.8660254013912434,-0.5000000041451357
2023,9,132.97,-0.25,7,-1.0,-5.3846893227178126e-09
2001,5,274.58,8.76,4,0.5000000025907099,-0.8660254022886916
2010,3,212.54,11.8,5,1.0,1.7948965149208059e-09
2009,4,88.98,8.79,5,0.8660254049810362,-0.49999999792743216
1995,4,258.16,11.33,3,0.8660254049810362,-0.49999999792743216
2001,9,232.13,11.98,6,-1.0,-5.3846893227178126e-09
2020,9,66.23,2.37,1,-1.0,-5.3846893227178126e-09
1991,1,291.07,6.15,0,0.499999999481858,0.8660254040835881
2005,5,255.68,4.07,6,0.5000000025907099,-0.8660254022886916
1990,2,85.68,6.04,4,0.8660254031861399,0.500000001036284
1993,5,268.1,6.11,3,0.5000000025907099,-0.8660254022886916
1990,11,281.44,4.91,7,-0.5000000056995618,0.8660254004937951
2024,5,177.33,0.46,0,0.5000000025907099,-0.8660254022886916
2002,3,122.39,-0.25,2,1.0,1.7948965149208059e-09
2020,4,190.95,5.44,6,0.8660254049810362,-0.49999999792743216
2009,7,223.11,9.28,6,-0.49999999637300596,-0.8660254058784846
1996,10,113.63,-1.68,6,-0.8660254067759328,0.4999999948185802
2022,4,120.23,10.81,3,0.8660254049810362,-0.49999999792743216
2017,3,242.53,1.32,7,1.0,1.7948965149208059e-09
2009,10,217.41,9.03,0,-0.8660254067759328,0.4999999948185802
2021,4,138.51,7.73,5,0.8660254049810362,-0.49999999792743216
1998,11,142.63,10.63,0,-0.5000000056995618,0.8660254004937951
2023,2,233.06,4.04,2,0.8660254031861399,0.500000001036284
2003,1,136.2,2.41,0,0.499999999481858,0.8660254040835881
1993,5,127.17,-0.85,5,0.5000000025907099,-0.8660254022886916
2018,9,241.72,1.22,0,-1.0,-5.3846893227178126e-09
2004,9,154.27,10.77,7,-1.0,-5.3846893227178126e-09
2006,1,247.81,4.19,0,0.499999999481858,0.8660254040835881
2008,12,250.54,-1.9,7,-7.1795860596832236e-09,1.0
1998,1,288.7,1.75,0,0.499999999481858,0.8660254040835881
2016,8,209.55,3.51,7,-0.8660254013912434,-0.5000000041451357
2004,7,226.4,-1.79,1,-0.49999999637300596,-0.8660254058784846
2017,7,156.87,11.87,1,-0.49999999637300596,-0.8660254058784846
1993,9,202.57,8.78,4,-1.0,-5.3846893227178126e-09
2010,12,101.69,3.75,6,-7.1795860596832236e-09,1.0
2023,5,214.3,3.92,4,0.5000000025907099,-0.8660254022886916
2008,8,277.5,4.29,1,-0.8660254013912434,-0.5000000041451357
1993,7,95.3,1.0,1,-0.49999999637300596,-0.8660254058784846
2021,2,182.33,1.62,7,0.8660254031861399,0.500000001036284
2001,2,107.51,6.87,4,0.8660254031861399,0.500000001036284
2005,4,70.47,6.33,6,0.8660254049810362,-0.49999999792743216
2003,1,71.07,4.96,7,0.499999999481858,0.8660254040835881
1990,10,105.05,-0.63,3,-0.8660254067759328,0.4999999948185802
2021,5,135.52,-0.5,4,0.5000000025907099,-0.8660254022886916
2010,5,105.04,10.32,3,0.5000000025907099,-0.8660254022886916
1993,1,247.32,-0.44,1,0.499999999481858,0.8660254040835881
1998,5,68.28,-0.31,5,0.5000000025907099,-0.8660254022886916
2011,4,60.6,4.06,0,0.8660254049810362,-0.49999999792743216
2001,12,95.49,1.86,2,-7.1795860596832236e-09,1.0
2019,10,107.74,5.59,0,-0.8660254067759328,0.4999999948185802
2019,11,216.27,10.06,2,-0.5000000056995618,0.8660254004937951
2021,5,51.3,11.34,2,0.5000000025907099,-0.8660254022886916
1996,4,278.5,-0.79,2,0.8660254049810362,-0.49999999792743216
2006,9,120.89,8.14,7,-1.0,-5.3846893227178126e-09
1990,9,75.81,9.13,3,-1.0,-5.3846893227178126e-09
2003,3,288.32,4.57,5,1.0,1.7948965149208059e-09
2015,3,275.95,4.85,3,1.0,1.7948965149208059e-09
2016,3,71.44,1.82,4,1.0,1.7948965149208059e-09
2005,7,160.83,-1.87,1,-0.49999999637300596,-0.8660254058784846
1996,1,207.76,4.02,6,0.499999999481858,0.8660254040835881
2021,4,246.34,9.7,7,0.8660254049810362,-0.49999999792743216
2014,9,295.52,-0.33,4,-1.0,-5.3846893227178126e-09
2020,12,239.66,10.93,3,-7.1795860596832236e-09,1.0
2005,8,185.83,1.47,4,-0.8660254013912434,-0.5000000041451357
2003,3,58.64,-1.12,4,1.0,1.7948965149208059e-09
2014,8,101.26,10.61,4,-0.8660254013912434,-0.5000000041451357
2019,6,267.17,7.9,5,3.5897930298416118e-09,-1.0
1996,10,148.55,7.24,5,-0.8660254067759328,0.4999999948185802
2001,11,75.53,7.25,0,-0.5000000056995618,0.8660254004937951
1992,3,249.07,10.14,6,1.0,1.7948965149208059e-09
2016,12,80.38,7.33,2,-7.1795860596832236e-09,1.0
2008,9,120.91,-0.6,7,-1.0,-5.3846893227178126e-09
1996,10,57.31,6.74,7,-0.8660254067759328,0.4999999948185802
2005,7,124.34,4.79,3,-0.49999999637300596,-0.8660254058784846
2021,8,254.45,6.56,0,-0.8660254013912434,-0.5000000041451357
1997,10,160.95,7.73,0,-0.8660254067759328,0.4999999948185802
2002,11,102.16,9.7,3,-0.5000000056995618,0.8660254004937951
2000,2,169.91,10.09,5,0.8660254031861399,0.500000001036284
2009,3,50.83,6.11,5,1.0,1.7948965149208059e-09
2007,7,225.18,3.19,6,-0.49999999637300596,-0.8660254058784846
1995,2,51.34,10.89,3,0.8660254031861399,0.500000001036284
2009,6,128.52,2.17,3,3.5897930298416118e-09,-1.0
2021,7,95.71,-0.9,0,-0.49999999637300596,-0.8660254058784846
2018,11,286.3,9.17,6,-0.5000000056995618,0.8660254004937951
1993,11,81.15,1.58,7,-0.5000000056995618,0.8660254004937951
1996,6,202.94,11.89,6,3.5897930298416118e-09,-1.0
2009,5,143.22,1.65,0,0.5000000025907099,-0.8660254022886916
2023,9,230.37,9.1,1,-1.0,-5.3846893227178126e-09
1996,3,133.97,0.0,1,1.0,1.7948965149208059e-09
2022,5,76.31,-0.54,0,0.5000000025907099,-0.8660254022886916
2004,5,60.15,1.16,4,0.5000000025907099,-0.8660254022886916
2021,8,297.61,11.33,6,-0.8660254013912434,-0.5000000041451357
2011,8,290.82,7.94,1,-0.8660254013912434,-0.5000000041451357
2018,1,103.78,0.1,1,0.499999999481858,0.8660254040835881
2014,6,72.1,-0.38,4,3.5897930298416118e-09,-1.0
1994,12,201.93,1.94,7,-7.1795860596832236e-09,1.0
2003,6,222.66,1.86,3,3.5897930298416118e-09,-1.0
2024,11,233.6,9.94,1,-0.5000000056995618,0.8660254004937951
1991,10,278.2,3.24,4,-0.8660254067759328,0.4999999948185802
2014,2,113.47,8.38,2,0.8660254031861399,0.500000001036284
2005,5,105.41,4.27,1,0.5000000025907099,-0.8660254022886916
2005,6,68.58,5.09,5,3.5897930298416118e-09,-1.0
2000,3,87.53,0.61,0,1.0,1.7948965149208059e-09
2024,1,212.37,-1.73,4,0.499999999481858,0.8660254040835881
2012,9,171.56,4.52,0,-1.0,-5.3846893227178126e-09
1994,2,229.31,2.58,2,0.8660254031861399,0.500000001036284
2024,4,205.55,11.79,6,0.8660254049810362,-0.49999999792743216
2018,9,226.62,0.32,1,-1.0,-5.3846893227178126e-09
1994,9,182.69,-0.71,0,-1.0,-5.3846893227178126e-09
1992,8,287.07,2.84,1,-0.8660254013912434,-0.5000000041451357
1995,4,218.62,2.36,6,0.8660254049810362,-0.49999999792743216
2012,1,226.48,5.44,6,0.499999999481858,0.8660254040835881
1991,11,270.79,1.87,6,-0.5000000056995618,0.8660254004937951
2007,11,202.35,5.14,0,-0.5000000056995618,0.8660254004937951
2019,7,107.04,1.53,2,-0.49999999637300596,-0.8660254058784846
1994,2,156.47,11.85,0,0.8660254031861399,0.500000001036284
2000,8,231.31,4.42,5,-0.8660254013912434,-0.5000000041451357
1990,10,281.54,7.82,7,-0.8660254067759328,0.4999999948185802
1999,10,169.97,8.7,7,-0.8660254067759328,0.4999999948185802
2015,11,105.96,11.42,4,-0.5000000056995618,0.8660254004937951
2022,2,128.64,4.54,5,0.8660254031861399,0.500000001036284
2016,10,156.64,7.92,4,-0.8660254067759328,0.4999999948185802
2001,3,232.61,-1.72,5,1.0,1.7948965149208059e-09
1991,6,76.39,6.07,2,3.5897930298416118e-09,-1.0
1990,4,61.88,8.37,0,0.8660254049810362,-0.49999999792743216
1990,2,299.43,9.0,1,0.8660254031861399,0.500000001036284
2022,1,137.76,-1.94,2,0.499999999481858,0.8660254040835881
2011,3,113.77,6.7,6,1.0,1.7948965149208059e-09
2001,4,207.22,8.06,1,0.8660254049810362,-0.49999999792743216
2010,9,282.85,9.81,3,-1.0,-5.3846893227178126e-09
2009,9,159.92,6.23,2,-1.0,-5.3846893227178126e-09
2015,5,252.71,4.93,1,0.5000000025907099,-0.8660254022886916
2020,12,118.79,-0.25,0,-7.1795860596832236e-09,1.0
1990,5,183.76,3.6,0,0.5000000025907099,-0.8660254022886916
2003,7,187.54,7.35,2,-0.49999999637300596,-0.8660254058784846
2015,8,108.82,10.34,6,-0.8660254013912434,-0.5000000041451357
1996,3,193.07,-1.15,3,1.0,1.7948965149208059e-09
2001,12,194.08,-1.81,2,-7.1795860596832236e-09,1.0
2013,5,194.71,8.55,2,0.5000000025907099,-0.8660254022886916
2008,7,150.36,2.42,0,-0.49999999637300596,-0.8660254058784846
1998,11,208.82,1.7,1,-0.5000000056995618,0.8660254004937951
2024,2,135.13,6.77,5,0.8660254031861399,0.500000001036284
1993,9,147.86,6.11,4,-1.0,-5.3846893227178126e-09
2021,3,60.3,5.88,0,1.0,1.7948965149208059e-09
1995,7,289.0,7.22,4,-0.49999999637300596,-0.8660254058784846
2017,12,229.42,8.68,0,-7.1795860596832236e-09,1.0
2017,9,234.84,4.51,0,-1.0,-5.3846893227178126e-09
2018,9,246.64,-0.44,7,-1.0,-5.3846893227178126e-09
1994,3,229.49,9.57,5,1.0,1.7948965149208059e-09
1994,2,266.95,6.97,0,0.8660254031861399,0.500000001036284
2017,11,55.71,10.18,7,-0.5000000056995618,0.8660254004937951
1998,5,76.13,7.02,7,0.5000000025907099,-0.8660254022886916
2018,5,154.92,-0.62,4,0.5000000025907099,-0.8660254022886916
2003,8,265.44,-0.36,6,-0.8660254013912434,-0.5000000041451357
2023,6,122.31,0.56,0,3.5897930298416118e-09,-1.0
2003,12,236.83,3.37,3,-7.1795860596832236e-09,1.0
2007,7,117.11,2.53,2,-0.49999999637300596,-0.8660254058784846
2022,11,299.67,5.85,4,-0.5000000056995618,0.8660254004937951
2023,8,260.27,-1.06,2,-0.8660254013912434,-0.5000000041451357
2017,9,165.34,10.02,5,-1.0,-5.3846893227178126e-09
2012,4,271.83,3.92,0,0.8660254049810362,-0.49999999792743216
2006,5,201.29,10.29,5,0.5000000025907099,-0.8660254022886916
2000,4,82.5,8.29,4,0.8660254049810362,-0.49999999792743216
2021,9,214.64,9.03,5,-1.0,-5.3846893227178126e-09
2004,12,179.12,0.77,4,-7.1795860596832236e-09,1.0
1993,2,100.6,8.67,6,0.8660254031861399,0.500000001036284
2019,8,70.21,7.62,4,-0.8660254013912434,-0.5000000041451357
1999,11,270.92,10.91,5,-0.5000000056995618,0.8660254004937951
2012,7,146.06,6.67,6,-0.49999999637300596,-0.8660254058784846
2013,7,271.3,10.36,7,-0.49999999637300596,-0.8660254058784846
1994,8,236.13,9.0,1,-0.8660254013912434,-0.5000000041451357
2008,11,57.46,10.95,6,-0.5000000056995618,0.8660254004937951
1997,11,253.52,2.68,4,-0.5000000056995618,0.8660254004937951
1996,1,107.89,5.6,2,0.499999999481858,0.8660254040835881
2002,1,154.55,1.65,2,0.499999999481858,0.8660254040835881
2016,7,139.03,9.9,5,-0.49999999637300596,-0.8660254058784846
2007,2,53.44,0.71,0,0.8660254031861399,0.500000001036284
2013,12,263.66,5.77,0,-7.1795860596832236e-09,1.0
1991,4,226.36,7.67,0,0.8660254049810362,-0.49999999792743216
2005,12,166.95,11.78,7,-7.1795860596832236e-09,1.0
2003,6,147.13,0.5,4,3.5897930298416118e-09,-1.0
2006,5,289.77,-1.59,2,0.5000000025907099,-0.8660254022886916
1995,5,268.76,8.91,0,0.5000000025907099,-0.8660254022886916
2024,11,296.27,11.53,4,-0.5000000056995618,0.8660254004937951
2006,6,130.64,7.53,2,3.5897930298416118e-09,-1.0
1995,10,207.99,6.08,6,-0.8660254067759328,0.4999999948185802
2010,7,124.9,1.05,1,-0.49999999637300596,-0.8660254058784846
2024,2,65.32,7.97,1,0.8660254031861399,0.500000001036284
2012,12,261.24,-0.23,4,-7.1795860596832236e-09,1.0
2001,11,158.4,11.0,0,-0.5000000056995618,0.8660254004937951
2018,4,268.67,10.54,2,0.8660254049810362,-0.49999999792743216
2016,7,160.39,-0.68,3,-0.49999999637300596,-0.8660254058784846
1995,5,61.42,3.93,5,0.5000000025907099,-0.8660254022886916
2010,11,61.9,-0.36,5,-0.5000000056995618,0.8660254004937951
1996,12,223.73,9.21,4,-7.1795860596832236e-09,1.0
2005,10,232.15,2.42,3,-0.8660254067759328,0.4999999948185802
1994,9,296.21,11.09,6,-1.0,-5.3846893227178126e-09
2004,6,156.87,2.16,5,3.5897930298416118e-09,-1.0
2010,4,253.44,-1.13,0,0.8660254049810362,-0.49999999792743216
1993,11,124.17,1.62,4,-0.5000000056995618,0.8660254004937951
1994,11,110.29,4.13,7,-0.5000000056995618,0.8660254004937951
1996,12,57.01,3.42,5,-7.1795860596832236e-09,1.0
2024,10,183.04,10.0,4,-0.8660254067759328,0.4999999948185802
2004,4,109.96,0.57,7,0.8660254049810362,-0.49999999792743216
2017,3,199.94,3.98,1,1.0,1.7948965149208059e-09
1991,6,131.52,6.99,3,3.5897930298416118e-09,-1.0
1994,8,231.1,7.88,2,-0.8660254013912434,-0.5000000041451357
1996,1,211.69,7.31,0,0.499999999481858,0.8660254040835881
2011,2,284.93,10.64,1,0.8660254031861399,0.500000001036284
2020,4,170.49,8.3,0,0.8660254049810362,-0.49999999792743216
2021,7,114.61,-1.52,2,-0.49999999637300596,-0.8660254058784846
1997,12,158.99,8.22,7,-7.1795860596832236e-09,1.0
2000,2,288.2,4.88,0,0.8660254031861399,0.500000001036284
1990,11,200.25,7.03,0,-0.5000000056995618,0.8660254004937951
2008,12,204.31,1.37,2,-7.1795860596832236e-09,1.0
1996,10,288.08,7.49,2,-0.8660254067759328,0.4999999948185802
2014,12,292.85,4.47,6,-7.1795860596832236e-09,1.0
2011,8,284.81,6.23,4,-0.8660254013912434,-0.5000000041451357
2016,3,179.99,1.88,6,1.0,1.7948965149208059e-09
2004,2,229.27,-0.86,1,0.8660254031861399,0.500000001036284
1991,7,142.48,10.45,2,-0.49999999637300596,-0.8660254058784846
1997,11,280.62,0.32,0,-0.5000000056995618,0.8660254004937951
1995,12,270.79,8.43,2,-7.1795860596832236e-09,1.0
2009,10,224.71,2.77,3,-0.8660254067759328,0.4999999948185802
2016,9,86.85,-0.66,5,-1.0,-5.3846893227178126e-09
2012,4,139.5,4.44,2,0.8660254049810362,-0.49999999792743216
2006,2,283.45,-0.5,6,0.8660254031861399,0.500000001036284
2002,9,252.05,3.17,1,-1.0,-5.3846893227178126e-09
1993,10,81.81,10.11,7,-0.8660254067759328,0.4999999948185802
2009,5,289.44,-1.16,6,0.5000000025907099,-0.8660254022886916
2014,10,77.93,-1.68,0,-0.8660254067759328,0.4999999948185802
2011,7,53.89,1.26,7,-0.49999999637300596,-0.8660254058784846
2006,10,167.47,4.64,0,-0.8660254067759328,0.4999999948185802
2000,5,276.69,5.36,6,0.5000000025907099,-0.8660254022886916
2014,12,82.06,9.0,3,-7.1795860596832236e-09,1.0
1994,5,63.29,-0.75,6,0.5000000025907099,-0.8660254022886916
2010,6,247.77,11.7,7,3.5897930298416118e-09,-1.0
2015,5,168.95,2.62,4,0.5000000025907099,-0.8660254022886916
2005,8,299.95,7.69,7,-0.8660254013912434,-0.5000000041451357
2010,11,80.81,2.74,4,-0.5000000056995618,0.8660254004937951
2021,12,61.88,0.8,1,-7.1795860596832236e-09,1.0
1993,11,121.96,11.24,3,-0.5000000056995618,0.8660254004937951
1997,4,75.81,0.22,4,0.8660254049810362,-0.49999999792743216
1998,3,68.56,10.09,7,1.0,1.7948965149208059e-09
2006,3,299.12,7.85,3,1.0,1.7948965149208059e-09
2002,2,276.76,1.04,3,0.8660254031861399,0.500000001036284
1998,8,181.88,3.09,3,-0.8660254013912434,-0.5000000041451357
1995,7,59.0,8.49,7,-0.49999999637300596,-0.8660254058784846
2016,6,261.52,6.98,7,3.5897930298416118e-09,-1.0
2013,2,141.9,7.72,4,0.8660254031861399,0.500000001036284
1998,2,232.11,10.85,0,0.8660254031861399,0.500000001036284
2000,10,235.62,1.64,7,-0.8660254067759328,0.4999999948185802
2024,1,270.58,-0.26,2,0.499999999481858,0.8660254040835881
2018,12,299.73,2.5,0,-7.1795860596832236e-09,1.0
1997,10,278.14,0.45,4,-0.8660254067759328,0.4999999948185802
2006,2,242.71,7.21,3,0.8660254031861399,0.500000001036284
1996,9,136.09,2.89,5,-1.0,-5.3846893227178126e-09
2001,1,274.69,10.53,1,0.499999999481858,0.8660254040835881
2004,10,122.83,11.14,4,-0.8660254067759328,0.4999999948185802
2018,4,212.26,11.72,5,0.8660254049810362,-0.49999999792743216
2013,2,296.76,2.47,4,0.8660254031861399,0.500000001036284
2003,5,274.92,8.99,0,0.5000000025907099,-0.8660254022886916
2000,10,189.61,0.06,3,-0.8660254067759328,0.4999999948185802
2024,8,79.5,0.12,1,-0.8660254013912434,-0.5000000041451357
2006,1,246.96,9.76,4,0.499999999481858,0.8660254040835881
2016,9,191.58,4.56,1,-1.0,-5.3846893227178126e-09
1992,7,195.41,4.1,1,-0.49999999637300596,-0.8660254058784846
1991,5,185.55,7.72,6,0.5000000025907099,-0.8660254022886916
1993,5,132.44,0.76,6,0.5000000025907099,-0.8660254022886916
2007,9,79.29,5.19,3,-1.0,-5.3846893227178126e-09
2009,9,121.31,9.97,2,-1.0,-5.3846893227178126e-09
2010,2,249.87,4.67,5,0.8660254031861399,0.500000001036284
2003,8,68.12,-1.36,7,-0.8660254013912434,-0.5000000041451357
1997,5,214.66,0.52,4,0.5000000025907099,-0.8660254022886916
1991,2,129.49,8.62,3,0.8660254031861399,0.500000001036284
2015,9,130.42,1.27,1,-1.0,-5.3846893227178126e-09
2008,4,180.72,-1.89,1,0.8660254049810362,-0.49999999792743216
2017,5,148.7,0.7,5,0.5000000025907099,-0.8660254022886916
2018,7,257.44,6.87,0,-0.49999999637300596,-0.8660254058784846
1994,2,268.95,-0.48,4,0.8660254031861399,0.500000001036284
2017,5,250.93,8.17,4,0.5000000025907099,-0.8660254022886916
2015,8,279.01,-0.91,2,-0.8660254013912434,-0.5000000041451357
1994,12,180.67,6.83,5,-7.1795860596832236e-09,1.0
2004,11,134.81,-0.66,1,-0.5000000056995618,0.8660254004937951
1998,1,114.16,-1.3,4,0.499999999481858,0.8660254040835881
2021,12,255.88,-0.55,2,-7.1795860596832236e-09,1.0
2015,11,117.91,11.01,6,-0.5000000056995618,0.8660254004937951
2004,8,223.82,3.75,0,-0.8660254013912434,-0.5000000041451357
1993,2,137.34,4.52,2,0.8660254031861399,0.500000001036284
2009,4,182.25,7.46,5,0.8660254049810362,-0.49999999792743216
2016,11,262.59,10.72,1,-0.5000000056995618,0.8660254004937951
2010,12,91.09,6.42,0,-7.1795860596832236e-09,1.0
2011,3,126.47,-1.87,2,1.0,1.7948965149208059e-09
1996,2,68.74,10.96,1,0.8660254031861399,0.500000001036284
2020,10,140.02,2.31,1,-0.8660254067759328,0.4999999948185802
2006,10,224.43,-1.06,0,-0.8660254067759328,0.4999999948185802
1996,2,189.14,11.4,6,0.8660254031861399,0.500000001036284
2008,10,135.6,0.92,6,-0.8660254067759328,0.4999999948185802
2017,6,159.39,7.36,1,3.5897930298416118e-09,-1.0
1999,3,107.33,8.14,5,1.0,1.7948965149208059e-09
2016,10,209.08,10.13,1,-0.8660254067759328,0.4999999948185802
2002,4,90.81,6.74,3,0.8660254049810362,-0.49999999792743216
1991,4,119.53,12.0,2,0.8660254049810362,-0.49999999792743216
2011,2,229.18,10.67,5,0.8660254031861399,0.500000001036284
2009,4,128.72,-0.26,4,0.8660254049810362,-0.49999999792743216
1994,2,236.29,5.48,2,0.8660254031861399,0.500000001036284
1995,4,83.57,10.02,6,0.8660254049810362,-0.49999999792743216
2024,8,226.73,3.03,2,-0.8660254013912434,-0.5000000041451357
1990,9,168.2,10.57,5,-1.0,-5.3846893227178126e-09
2024,4,177.96,1.82,1,0.8660254049810362,-0.49999999792743216
1992,4,166.77,5.44,3,0.8660254049810362,-0.49999999792743216
1996,7,115.25,9.24,3,-0.49999999637300596,-0.8660254058784846
2018,1,210.71,8.66,7,0.499999999481858,0.8660254040835881
2004,7,129.04,-0.12,4,-0.49999999637300596,-0.8660254058784846
2000,9,161.64,5.17,5,-1.0,-5.3846893227178126e-09
2007,4,120.28,1.07,1,0.8660254049810362,-0.49999999792743216
1993,2,145.02,3.49,7,0.8660254031861399,0.500000001036284
2013,4,50.7,9.64,2,0.8660254049810362,-0.49999999792743216
2000,2,175.56,4.38,1,0.8660254031861399,0.500000001036284
1995,10,177.58,7.34,6,-0.8660254067759328,0.4999999948185802
2007,7,181.13,0.51,2,-0.49999999637300596,-0.8660254058784846
2004,6,170.67,11.12,0,3.5897930298416118e-09,-1.0
1992,12,156.5,9.56,2,-7.1795860596832236e-09,1.0
2006,11,216.24,-1.57,6,-0.5000000056995618,0.8660254004937951
2022,2,100.39,-1.46,4,0.8660254031861399,0.500000001036284
2023,6,193.66,7.32,7,3.5897930298416118e-09,-1.0
2019,9,275.07,4.26,3,-1.0,-5.3846893227178126e-09
2008,11,79.85,6.69,0,-0.5000000056995618,0.8660254004937951
1998,8,88.08,6.72,7,-0.8660254013912434,-0.5000000041451357
2020,9,266.57,0.78,3,-1.0,-5.3846893227178126e-09
2016,5,276.64,9.05,7,0.5000000025907099,-0.8660254022886916
2014,10,242.36,8.55,0,-0.8660254067759328,0.4999999948185802
1996,2,67.5,8.11,7,0.8660254031861399,0.500000001036284
1996,5,75.89,1.53,2,0.5000000025907099,-0.8660254022886916
2009,10,268.56,2.64,7,-0.8660254067759328,0.4999999948185802
2008,3,299.43,5.54,0,1.0,1.7948965149208059e-09
1991,11,258.3,1.21,5,-0.5000000056995618,0.8660254004937951
2023,4,284.73,6.93,3,0.8660254049810362,-0.49999999792743216
2006,7,280.39,11.88,0,-0.49999999637300596,-0.8660254058784846
2013,2,118.17,8.13,1,0.8660254031861399,0.500000001036284
1998,6,158.24,7.67,7,3.5897930298416118e-09,-1.0
1990,11,264.13,1.3,4,-0.5000000056995618,0.8660254004937951
2017,1,153.48,11.38,1,0.499999999481858,0.8660254040835881
2004,10,128.7,0.78,4,-0.8660254067759328,0.4999999948185802
2010,3,69.51,1.01,6,1.0,1.7948965149208059e-09
2004,11,122.3,1.55,5,-0.5000000056995618,0.8660254004937951
2012,7,296.0,6.56,1,-0.49999999637300596,-0.8660254058784846
1991,11,282.33,-0.84,3,-0.5000000056995618,0.8660254004937951
1998,12,260.66,5.65,5,-7.1795860596832236e-09,1.0
1991,5,239.8,8.98,1,0.5000000025907099,-0.8660254022886916
1991,12,117.34,8.01,3,-7.1795860596832236e-09,1.0
2007,8,114.72,2.76,6,-0.8660254013912434,-0.5000000041451357
2006,7,174.35,3.06,5,-0.49999999637300596,-0.8660254058784846
1997,7,190.9,4.95,5,-0.49999999637300596,-0.8660254058784846
2023,1,150.87,8.85,3,0.499999999481858,0.8660254040835881
2023,1,189.99,1.99,2,0.499999999481858,0.8660254040835881
1994,6,169.77,8.8,3,3.5897930298416118e-09,-1.0
2018,8,204.25,9.73,5,-0.8660254013912434,-0.5000000041451357
2017,3,181.71,1.46,6,1.0,1.7948965149208059e-09
2005,8,104.34,5.88,6,-0.8660254013912434,-0.5000000041451357
2003,8,181.98,8.67,2,-0.8660254013912434,-0.5000000041451357
1991,1,182.15,5.79,2,0.499999999481858,0.8660254040835881
1993,11,65.66,-1.74,5,-0.5000000056995618,0.8660254004937951
2020,5,115.33,11.11,2,0.5000000025907099,-0.8660254022886916
2015,9,199.88,6.1,1,-1.0,-5.3846893227178126e-09
2016,11,154.95,-1.44,6,-0.5000000056995618,0.8660254004937951
2023,10,250.58,6.37,5,-0.8660254067759328,0.4999999948185802
2020,10,65.52,4.38,7,-0.8660254067759328,0.4999999948185802
2000,11,81.79,6.55,7,-0.5000000056995618,0.8660254004937951
1997,12,295.59,2.5,2,-7.1795860596832236e-09,1.0
2001,3,207.17,7.82,6,1.0,1.7948965149208059e-09
2024,9,201.47,10.68,2,-1.0,-5.3846893227178126e-09
